Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
2345,157,2,0.01,0,5.0,13971698,0.01,0.0,2,0.0,0,166.24465000000146,UNSAT,,0.083,
2346,157,3,0.05,0,5.0,10521606,0.05,0.0,2,0.0,0,166.29465000000147,UNSAT,,0.222,
2347,157,1,0.0,0,5.0,1769056,0.0,0.0,2,0.0,0,166.29465000000147,UNSAT,,0.105,
2348,157,3,0.06,0,5.0,16461587,0.06,0.0,2,0.0,0,166.35465000000147,UNSAT,,0.112,
2349,157,4,0.02,0,5.0,322771,0.02,0.0,2,0.0,0,166.37465000000148,UNSAT,,0.103,
2350,157,5,0.01,0,5.0,1419223,0.01,0.0,2,0.0,0,166.38465000000147,UNSAT,,0.107,
2351,157,2,0.01,0,5.0,11597666,0.01,0.0,2,0.0,0,166.39465000000146,UNSAT,,0.1,
2352,157,1,0.01,0,5.0,2318587,0.01,0.0,2,0.0,0,166.40465000000145,UNSAT,,0.084,
2353,157,5,0.01,0,5.0,5661944,0.01,0.0,2,0.0,0,166.41465000000144,UNSAT,,0.082,
2354,157,4,0.02,0,5.0,827938,0.02,0.0,2,0.0,0,166.43465000000145,UNSAT,,0.083,
2355,157,1,0.01,0,5.0,3700741,0.01,0.0,2,0.0,0,166.44465000000145,UNSAT,,0.092,
2356,157,2,0.01,0,5.0,11915034,0.01,0.0,2,0.0,0,166.45465000000144,UNSAT,,0.091,
2357,157,3,0.06,0,5.0,4303197,0.06,0.0,2,0.0,0,166.51465000000144,UNSAT,,0.146,
2358,157,1,0.01,0,5.0,16774958,0.01,0.0,2,0.0,0,166.52465000000143,UNSAT,,0.105,
2359,157,4,0.02,0,5.0,4186915,0.02,0.0,2,0.0,0,166.54465000000144,UNSAT,,0.094,
2360,157,2,0.01,0,5.0,16320154,0.01,0.0,2,0.0,0,166.55465000000143,UNSAT,,0.072,
2361,157,5,0.01,0,5.0,6109147,0.01,0.0,2,0.0,0,166.56465000000142,UNSAT,,0.054,
2362,157,3,0.05,0,5.0,14270961,0.05,0.0,2,0.0,0,166.61465000000143,UNSAT,,0.126,
2363,157,4,0.02,0,5.0,16764208,0.02,0.0,2,0.0,0,166.63465000000144,UNSAT,,0.125,
2364,540,2,0.01,0,1.0364685881614686,14727103,0.01,0.0,2,0.0,0,166.64465000000143,UNSAT,,0.094,
2365,552,4,0.02,0,1.0249053466796876,6499410,0.02,0.0,2,0.0,0,166.66465000000144,UNSAT,,0.152,
2366,553,1,0.01,0,1.013684593486786,9995628,0.01,0.0,2,0.0,0,166.67465000000144,UNSAT,,0.087,
2367,554,3,0.84,0,1.06388624792099,6023748,0.84,0.0,2,0.0,0,167.51465000000144,UNSAT,,1.222,
2368,555,5,0.0,0,1.01451679353714,6831082,0.0,0.0,2,0.0,0,167.51465000000144,UNSAT,,0.066,
2369,556,5,0.01,0,1.01451679353714,5834433,0.01,0.0,2,0.0,0,167.52465000000143,UNSAT,,0.046,
2370,557,2,0.01,0,1.0131057727813721,9324377,0.01,0.0,2,0.0,0,167.53465000000142,UNSAT,,0.056,
2371,558,2,0.01,0,1.0130003917694093,6485260,0.01,0.0,2,0.0,0,167.5446500000014,UNSAT,,0.084,
2372,157,3,0.05,0,5.0,6724587,0.05,0.0,2,0.0,0,167.59465000000142,UNSAT,,0.121,
2373,157,1,0.01,0,5.0,12501975,0.01,0.0,2,0.0,0,167.6046500000014,UNSAT,,0.041,
2374,157,2,0.01,0,5.0,5118229,0.01,0.0,2,0.0,0,167.6146500000014,UNSAT,,0.097,
2375,157,5,0.0,0,5.0,6366431,0.0,0.0,2,0.0,0,167.6146500000014,UNSAT,,0.093,
2376,157,1,0.01,0,5.0,10095182,0.01,0.0,2,0.0,0,167.6246500000014,UNSAT,,0.053,
2377,157,3,0.05,0,5.0,2352730,0.05,0.0,2,0.0,0,167.6746500000014,UNSAT,,0.112,
2378,157,4,0.01,0,5.0,16705769,0.01,0.0,2,0.0,0,167.6846500000014,UNSAT,,0.085,
2379,157,2,0.0,0,5.0,7172009,0.0,0.0,2,0.0,0,167.6846500000014,UNSAT,,0.077,
2380,157,5,0.01,0,5.0,8802296,0.01,0.0,2,0.0,0,167.6946500000014,UNSAT,,0.083,
2381,157,5,0.01,0,5.0,2781060,0.01,0.0,2,0.0,0,167.70465000000138,UNSAT,,0.083,
2382,157,4,0.01,0,5.0,1826704,0.01,0.0,2,0.0,0,167.71465000000137,UNSAT,,0.067,
2383,157,2,0.01,0,5.0,4284398,0.01,0.0,2,0.0,0,167.72465000000136,UNSAT,,0.069,
2384,157,1,0.01,0,5.0,8701423,0.01,0.0,2,0.0,0,167.73465000000135,UNSAT,,0.082,
2385,157,3,0.04,0,5.0,3363411,0.04,0.0,2,0.0,0,167.77465000000134,UNSAT,,0.092,
2386,157,1,0.01,0,5.0,15929236,0.01,0.0,2,0.0,0,167.78465000000134,UNSAT,,0.111,
2387,157,2,0.01,0,5.0,13158482,0.01,0.0,2,0.0,0,167.79465000000133,UNSAT,,0.086,
2388,555,5,0.01,0,1.0277994502067567,7464560,0.01,0.0,2,0.0,0,167.80465000000132,UNSAT,,0.093,
2389,540,4,0.01,0,1.0494753945350648,21474,0.01,0.0,2,0.0,0,167.8146500000013,UNSAT,,0.067,
2390,540,5,0.01,0,1.0341812003135682,13799918,0.01,0.0,2,0.0,0,167.8246500000013,UNSAT,,0.037,
2391,559,4,0.03,0,1.0250905383110047,5085240,0.03,0.0,2,0.0,0,167.8546500000013,UNSAT,,0.09,
2392,560,1,0.01,0,1.0136303532600404,9227669,0.01,0.0,2,0.0,0,167.8646500000013,UNSAT,,0.065,
2393,561,3,0.05,0,1.0645805228233338,10521606,0.05,0.0,2,0.0,0,167.9146500000013,UNSAT,,0.14,
2394,562,5,0.02,0,1.0144532549858094,4005654,0.02,0.0,2,0.0,0,167.9346500000013,UNSAT,,0.098,
2395,563,2,0.01,0,1.013076328086853,16546082,0.01,0.0,2,0.0,0,167.9446500000013,UNSAT,,0.071,
2396,540,4,0.01,0,1.0581794012069703,6323619,0.01,0.0,2,0.0,0,167.9546500000013,UNSAT,,0.118,
2397,555,2,0.01,0,1.0197292793273927,16138565,0.01,0.0,2,0.0,0,167.96465000000128,UNSAT,,0.054,
2398,564,4,0.01,0,1.0249045718193055,14031094,0.01,0.0,2,0.0,0,167.97465000000128,UNSAT,,0.097,
2399,565,2,0.01,0,1.013076328086853,14656913,0.01,0.0,2,0.0,0,167.98465000000127,UNSAT,,0.042,
2400,566,1,0.01,0,1.0137070644378663,6369434,0.01,0.0,2,0.0,0,167.99465000000126,UNSAT,,0.069,
2401,540,1,0.01,0,1.0736184943199159,4330594,0.01,0.0,2,0.0,0,168.00465000000125,UNSAT,,0.063,
2402,567,1,0.01,0,1.0137070644378663,3938480,0.01,0.0,2,0.0,0,168.01465000000124,UNSAT,,0.058,
2403,555,4,0.01,0,1.0303332436561585,698566,0.01,0.0,2,0.0,0,168.02465000000123,UNSAT,,0.088,
2404,568,4,0.02,0,1.0249045718193055,4928207,0.02,0.0,2,0.0,0,168.04465000000124,UNSAT,,0.091,
2405,564,4,0.02,0,1.0355085361480714,1880115,0.02,0.0,2,0.0,0,168.06465000000125,UNSAT,,0.085,
2406,569,1,0.01,0,1.0137070644378663,4036892,0.01,0.0,2,0.0,0,168.07465000000124,UNSAT,,0.085,
2407,570,2,0.01,0,1.013076328086853,11915034,0.01,0.0,2,0.0,0,168.08465000000123,UNSAT,,0.051,
2408,555,1,0.01,0,1.036240004348755,6983311,0.01,0.0,2,0.0,0,168.09465000000122,UNSAT,,0.106,
2409,555,4,0.02,0,1.0407093990325929,7275415,0.02,0.0,2,0.0,0,168.11465000000123,UNSAT,,0.109,
2410,564,5,0.01,0,1.0185569155693055,5505296,0.01,0.0,2,0.0,0,168.12465000000122,UNSAT,,0.114,
2411,571,2,0.02,0,1.013076328086853,6326790,0.02,0.0,2,0.0,0,168.14465000000123,UNSAT,,0.124,
2412,572,2,0.01,0,1.013076328086853,15433965,0.01,0.0,2,0.0,0,168.15465000000123,UNSAT,,0.108,
2413,555,5,0.01,0,1.0346182215690614,2872187,0.01,0.0,2,0.0,0,168.16465000000122,UNSAT,,0.132,
2414,564,2,0.0,0,1.017332636165619,2523017,0.0,0.0,2,0.0,0,168.16465000000122,UNSAT,,0.124,
2415,573,5,0.01,0,1.0144532549858094,8449837,0.01,0.0,2,0.0,0,168.1746500000012,UNSAT,,0.147,
2416,574,4,0.02,0,1.0249045718193055,15375424,0.02,0.0,2,0.0,0,168.19465000000122,UNSAT,,0.108,
2417,555,3,0.05,0,1.0713140595436097,14583057,0.05,0.0,2,0.0,0,168.24465000000123,UNSAT,,0.191,
2418,575,3,1.0645417798042298,1,1.0645417798042298,10704037,1.02,0.0,0,0.0,0,169.26465000000124,TIMEOUT,,1.524,
2419,564,5,0.01,0,1.0753983486175538,10540945,0.01,0.0,2,0.0,0,169.27465000000123,UNSAT,,0.148,
2420,564,5,0.01,0,1.0463658798217774,11278379,0.01,0.0,2,0.0,0,169.28465000000122,UNSAT,,0.088,
2421,576,1,0.0,0,1.0137070644378663,10173568,0.0,0.0,2,0.0,0,169.28465000000122,UNSAT,,0.158,
2422,577,5,0.01,0,1.0144532549858094,3307095,0.01,0.0,2,0.0,0,169.2946500000012,UNSAT,,0.135,
2423,578,5,0.0,0,1.0144532549858094,581293,0.0,0.0,2,0.0,0,169.2946500000012,UNSAT,,0.082,
2424,540,1,0.01,0,1.3550229895591737,2050682,0.01,0.0,2,0.0,0,169.3046500000012,UNSAT,,0.093,
2425,540,2,0.01,0,1.346356176185608,1766773,0.01,0.0,2,0.0,0,169.3146500000012,UNSAT,,0.08,
2426,564,4,0.02,0,1.068898044872284,7900646,0.02,0.0,2,0.0,0,169.3346500000012,UNSAT,,0.077,
2427,540,3,1.0864811766624451,1,1.0864811766624451,15489293,1.02,0.0,0,0.0,0,170.35465000000121,TIMEOUT,,1.361,
2428,540,2,0.01,0,1.182333730506897,614223,0.01,0.0,2,0.0,0,170.3646500000012,UNSAT,,0.12,
2429,576,1,0.01,0,1.0261141288757325,4127192,0.01,0.0,2,0.0,0,170.3746500000012,UNSAT,,0.092,
2430,579,2,0.02,0,1.013076328086853,29570,0.02,0.0,2,0.0,0,170.3946500000012,UNSAT,,0.099,
2431,578,2,0.01,0,1.0262288082122804,15580653,0.01,0.0,2,0.0,0,170.4046500000012,UNSAT,,0.068,
2432,540,3,0.0,1,0.0,2716339,0.0,0.0,0,0.0,0,170.4046500000012,TIMEOUT,,0.0,
2433,580,5,0.01,0,1.0144532549858094,5217597,0.01,0.0,2,0.0,0,170.4146500000012,UNSAT,,0.059,
2434,540,5,0.0,1,0.0,581293,0.0,0.0,0,0.0,0,170.4146500000012,TIMEOUT,,0.0,
2435,581,3,0.34,0,1.0645417798042298,1684037,0.34,0.0,2,0.0,0,170.7546500000012,UNSAT,,0.582,
2436,540,1,0.0,1,0.0,10899626,0.0,0.0,0,0.0,0,170.7546500000012,TIMEOUT,,0.0,
2437,578,4,0.02,0,1.0368327725410462,1143103,0.02,0.0,2,0.0,0,170.7746500000012,UNSAT,,0.12,
2438,582,5,0.01,0,1.0144532549858094,8818930,0.01,0.0,2,0.0,0,170.7846500000012,UNSAT,,0.11,
2439,583,4,0.02,0,1.0249045718193055,12159509,0.02,0.0,2,0.0,0,170.8046500000012,UNSAT,,0.122,
2440,578,5,0.01,0,1.0203654397010804,12259997,0.01,0.0,2,0.0,0,170.8146500000012,UNSAT,,0.123,
2441,584,4,0.02,0,1.0249045718193055,9434170,0.02,0.0,2,0.0,0,170.8346500000012,UNSAT,,0.155,
2442,576,3,1.0704485404968263,1,1.0704485404968263,2352730,1.02,0.0,0,0.0,0,171.85465000000121,TIMEOUT,,1.516,
2443,585,5,0.0,0,1.0144532549858094,266469,0.0,0.0,2,0.0,0,171.85465000000121,UNSAT,,0.184,
2444,576,4,0.0,1,0.0,5789878,0.0,0.0,0,0.0,0,171.85465000000121,TIMEOUT,,0.0,
2445,586,3,1.0645417798042298,1,1.0645417798042298,1009110,1.02,0.0,0,0.0,0,172.87465000000122,TIMEOUT,,1.757,
2446,564,3,1.0784071314811707,1,1.0784071314811707,8891470,1.02,0.0,0,0.0,0,173.89465000000123,TIMEOUT,,1.936,
2447,587,4,0.02,0,1.0249045718193055,14090566,0.02,0.0,2,0.0,0,173.91465000000125,UNSAT,,0.167,
2448,588,2,0.01,0,1.013076328086853,2779621,0.01,0.0,2,0.0,0,173.92465000000124,UNSAT,,0.118,
2449,585,3,0.06,0,1.077694259929657,4649416,0.06,0.0,2,0.0,0,173.98465000000124,UNSAT,,0.237,
2450,589,4,0.02,0,1.0249045718193055,698566,0.02,0.0,2,0.0,0,174.00465000000125,UNSAT,,0.128,
2451,590,1,0.01,0,1.0137070644378663,4139,0.01,0.0,2,0.0,0,174.01465000000124,UNSAT,,0.104,
2452,591,5,0.0,0,1.0144532549858094,16672554,0.0,0.0,2,0.0,0,174.01465000000124,UNSAT,,0.103,
2453,592,5,0.02,0,1.0144532549858094,6831082,0.02,0.0,2,0.0,0,174.03465000000125,UNSAT,,0.142,
2454,593,1,0.01,0,1.0137070644378663,6413593,0.01,0.0,2,0.0,0,174.04465000000124,UNSAT,,0.092,
2455,594,2,0.02,0,1.013076328086853,13316306,0.02,0.0,2,0.0,0,174.06465000000125,UNSAT,,0.135,
2456,591,1,0.01,0,1.0268603194236756,8486900,0.01,0.0,2,0.0,0,174.07465000000124,UNSAT,,0.084,
2457,595,5,0.01,0,1.0144532549858094,371711,0.01,0.0,2,0.0,0,174.08465000000123,UNSAT,,0.19,
2458,596,3,1.0645417798042298,1,1.0645417798042298,12271449,1.02,0.0,0,0.0,0,175.10465000000124,TIMEOUT,,1.98,
2459,597,5,0.01,0,1.0144532549858094,15016877,0.01,0.0,2,0.0,0,175.11465000000123,UNSAT,,0.08,
2460,598,4,0.02,0,1.0249045718193055,16752398,0.02,0.0,2,0.0,0,175.13465000000124,UNSAT,,0.146,
2461,599,3,0.31,0,1.0645417798042298,6023748,0.31,0.0,2,0.0,0,175.44465000000125,UNSAT,,0.624,
2462,591,3,0.14,0,1.0771014917373658,9478176,0.14,0.0,2,0.0,0,175.58465000000123,UNSAT,,0.401,
2463,600,2,0.01,0,1.013076328086853,15433965,0.01,0.0,2,0.0,0,175.59465000000122,UNSAT,,0.139,
2464,601,3,1.0645417798042298,1,1.0645417798042298,8612140,1.02,0.0,0,0.0,0,176.61465000000123,TIMEOUT,,1.489,
2465,591,1,0.0,1,0.0,8605081,0.0,0.0,0,0.0,0,176.61465000000123,TIMEOUT,,0.0,
2466,602,4,0.01,0,1.0249045718193055,1826704,0.01,0.0,2,0.0,0,176.62465000000122,UNSAT,,0.123,
2467,603,1,0.01,0,1.0137070644378663,4330594,0.01,0.0,2,0.0,0,176.63465000000122,UNSAT,,0.111,
2468,604,3,0.28,0,1.0645417798042298,1309855,0.28,0.0,2,0.0,0,176.91465000000122,UNSAT,,0.499,
2469,605,5,0.02,0,1.0144532549858094,683454,0.02,0.0,2,0.0,0,176.93465000000123,UNSAT,,0.152,
2470,602,5,0.01,0,1.0250572193145753,1348436,0.01,0.0,2,0.0,0,176.94465000000122,UNSAT,,0.101,
2471,606,3,0.16,0,1.0645417798042298,10857584,0.16,0.0,2,0.0,0,177.10465000000121,UNSAT,,0.341,
2472,607,2,0.01,0,1.013076328086853,6846713,0.01,0.0,2,0.0,0,177.1146500000012,UNSAT,,0.114,
2473,608,5,0.02,0,1.0144532549858094,7034398,0.02,0.0,2,0.0,0,177.13465000000122,UNSAT,,0.121,
2474,609,2,0.01,0,1.013076328086853,4366660,0.01,0.0,2,0.0,0,177.1446500000012,UNSAT,,0.064,
2475,602,2,0.0,0,1.0238329399108888,6326790,0.0,0.0,2,0.0,0,177.1446500000012,UNSAT,,0.071,
2476,610,4,0.01,0,1.0249045718193055,7275415,0.01,0.0,2,0.0,0,177.1546500000012,UNSAT,,0.083,
2477,611,5,0.01,0,1.0144532549858094,3883515,0.01,0.0,2,0.0,0,177.1646500000012,UNSAT,,0.066,
2478,612,2,0.01,0,1.013076328086853,14231225,0.01,0.0,2,0.0,0,177.17465000000118,UNSAT,,0.083,
2479,602,2,0.0,0,1.0463658798217774,14656913,0.0,0.0,2,0.0,0,177.17465000000118,UNSAT,,0.124,
2480,613,4,0.03,0,1.0249045718193055,15536459,0.03,0.0,2,0.0,0,177.20465000000118,UNSAT,,0.166,
2481,614,1,0.01,0,1.0137070644378663,15597510,0.01,0.0,2,0.0,0,177.21465000000117,UNSAT,,0.131,
2482,615,3,0.36,0,1.0645417798042298,14594039,0.36,0.0,2,0.0,0,177.57465000000118,UNSAT,,0.691,
2483,602,1,0.01,0,1.036240004348755,5478654,0.01,0.0,2,0.0,0,177.58465000000118,UNSAT,,0.134,
2484,602,2,0.01,0,1.0604140985488892,15927530,0.01,0.0,2,0.0,0,177.59465000000117,UNSAT,,0.11,
2485,616,2,0.01,0,1.013076328086853,15433965,0.01,0.0,2,0.0,0,177.60465000000116,UNSAT,,0.126,
2486,617,3,1.0645417798042298,1,1.0645417798042298,2300781,1.02,0.0,0,0.0,0,178.62465000000117,TIMEOUT,,1.503,
2487,618,1,0.01,0,1.0137070644378663,2050682,0.01,0.0,2,0.0,0,178.63465000000116,UNSAT,,0.141,
2488,602,2,0.01,0,1.076057754802704,12107568,0.01,0.0,2,0.0,0,178.64465000000115,UNSAT,,0.126,
2489,619,5,0.02,0,1.0144532549858094,1348436,0.02,0.0,2,0.0,0,178.66465000000116,UNSAT,,0.151,
2490,620,2,0.0,0,1.013076328086853,14398431,0.0,0.0,2,0.0,0,178.66465000000116,UNSAT,,0.152,
2491,621,1,0.01,0,1.0137070644378663,531593,0.01,0.0,2,0.0,0,178.67465000000115,UNSAT,,0.069,
2492,602,5,0.01,0,1.0451787937164307,8818930,0.01,0.0,2,0.0,0,178.68465000000114,UNSAT,,0.072,
2493,622,3,0.37,0,1.0645417798042298,10356794,0.37,0.0,2,0.0,0,179.05465000000115,UNSAT,,0.689,
2494,623,2,0.01,0,1.013076328086853,8404473,0.01,0.0,2,0.0,0,179.06465000000114,UNSAT,,0.082,
2495,620,2,0.01,0,1.024851881313324,10621821,0.01,0.0,2,0.0,0,179.07465000000113,UNSAT,,0.103,
2496,624,1,0.01,0,1.0137070644378663,12306064,0.01,0.0,2,0.0,0,179.08465000000112,UNSAT,,0.086,
2497,610,3,1.0751457441329957,1,1.0751457441329957,8435516,1.02,0.0,0,0.0,0,180.10465000000113,TIMEOUT,,1.686,
2498,602,1,0.01,0,1.0970185029983521,6369434,0.01,0.0,2,0.0,0,180.11465000000112,UNSAT,,0.11,
2499,602,2,0.01,0,1.1499972570419312,13210121,0.01,0.0,2,0.0,0,180.1246500000011,UNSAT,,0.069,
2500,602,1,0.01,0,1.0581794012069703,13060881,0.01,0.0,2,0.0,0,180.1346500000011,UNSAT,,0.077,
2501,602,4,0.02,0,1.0451787937164307,4186915,0.02,0.0,2,0.0,0,180.1546500000011,UNSAT,,0.121,
2502,620,5,0.01,0,1.0197292793273927,6366431,0.01,0.0,2,0.0,0,180.1646500000011,UNSAT,,0.087,
2503,625,2,0.01,0,1.013076328086853,1433651,0.01,0.0,2,0.0,0,180.1746500000011,UNSAT,,0.056,
2504,626,3,0.05,0,1.0645417798042298,8216597,0.05,0.0,2,0.0,0,180.2246500000011,UNSAT,,0.15,
2505,627,5,0.02,0,1.0144532549858094,5505296,0.02,0.0,2,0.0,0,180.24465000000112,UNSAT,,0.113,
2506,628,1,0.0,0,1.0137070644378663,14078301,0.0,0.0,2,0.0,0,180.24465000000112,UNSAT,,0.081,
2507,620,1,0.01,0,1.0191357362747193,4330594,0.01,0.0,2,0.0,0,180.2546500000011,UNSAT,,0.07,
2508,629,5,0.01,0,1.0144532549858094,9192559,0.01,0.0,2,0.0,0,180.2646500000011,UNSAT,,0.099,
2509,630,4,0.02,0,1.0249045718193055,4980283,0.02,0.0,2,0.0,0,180.2846500000011,UNSAT,,0.146,
2510,628,2,0.01,0,1.0254826176643372,10110114,0.01,0.0,2,0.0,0,180.2946500000011,UNSAT,,0.115,
2511,631,2,0.01,0,1.013076328086853,6954427,0.01,0.0,2,0.0,0,180.3046500000011,UNSAT,,0.086,
2512,632,1,0.01,0,1.0137070644378663,15187520,0.01,0.0,2,0.0,0,180.31465000000108,UNSAT,,0.091,
2513,628,5,0.01,0,1.025636040019989,2797775,0.01,0.0,2,0.0,0,180.32465000000107,UNSAT,,0.079,
2514,620,3,0.04,0,1.0929807055473328,2716339,0.04,0.0,2,0.0,0,180.36465000000106,UNSAT,,0.164,
2515,633,2,0.01,0,1.013076328086853,3359345,0.01,0.0,2,0.0,0,180.37465000000105,UNSAT,,0.054,
2516,620,4,0.02,0,1.0681448805809022,10595891,0.02,0.0,2,0.0,0,180.39465000000106,UNSAT,,0.083,
2517,634,1,0.01,0,1.0137070644378663,31924,0.01,0.0,2,0.0,0,180.40465000000106,UNSAT,,0.047,
2518,635,2,0.01,0,1.013076328086853,13158482,0.01,0.0,2,0.0,0,180.41465000000105,UNSAT,,0.045,
2519,636,1,0.01,0,1.0137070644378663,6325693,0.01,0.0,2,0.0,0,180.42465000000104,UNSAT,,0.088,
2520,620,2,0.01,0,1.0488423336029054,12734053,0.01,0.0,2,0.0,0,180.43465000000103,UNSAT,,0.081,
2521,628,4,0.02,0,1.036240004348755,1650205,0.02,0.0,2,0.0,0,180.45465000000104,UNSAT,,0.077,
2522,637,1,0.01,0,1.0137070644378663,9291574,0.01,0.0,2,0.0,0,180.46465000000103,UNSAT,,0.099,
2523,638,3,0.05,0,1.0645417798042298,8027036,0.05,0.0,2,0.0,0,180.51465000000104,UNSAT,,0.106,
2524,620,2,0.01,0,1.0560229647636414,6326790,0.01,0.0,2,0.0,0,180.52465000000103,UNSAT,,0.1,
2525,639,4,0.03,0,1.0249045718193055,16235241,0.03,0.0,2,0.0,0,180.55465000000103,UNSAT,,0.161,
2526,640,1,0.01,0,1.0137070644378663,7751168,0.01,0.0,2,0.0,0,180.56465000000102,UNSAT,,0.133,
2527,602,3,1.0734805691719056,1,1.0734805691719056,7710544,1.02,0.0,0,0.0,0,181.58465000000103,TIMEOUT,,1.416,
2528,602,2,0.01,0,1.285366915512085,13941552,0.01,0.0,2,0.0,0,181.59465000000102,UNSAT,,0.062,
2529,620,3,0.05,0,1.1755924451828004,8027036,0.05,0.0,2,0.0,0,181.64465000000104,UNSAT,,0.145,
2530,620,1,0.01,0,1.100161336708069,7751168,0.01,0.0,2,0.0,0,181.65465000000103,UNSAT,,0.105,
2531,620,3,0.06,0,1.0871615040779115,2569292,0.06,0.0,2,0.0,0,181.71465000000103,UNSAT,,0.148,
2532,620,5,0.01,0,1.0351613986968995,8802296,0.01,0.0,2,0.0,0,181.72465000000102,UNSAT,,0.084,
2533,641,1,0.0,0,1.0137070644378663,1689462,0.0,0.0,2,0.0,0,181.72465000000102,UNSAT,,0.087,
2534,602,3,0.0,1,0.0,4303197,0.0,0.0,0,0.0,0,181.72465000000102,TIMEOUT,,0.0,
2535,642,2,0.01,0,1.013076328086853,614223,0.01,0.0,2,0.0,0,181.734650000001,UNSAT,,0.114,
2536,643,3,0.04,0,1.0645417798042298,1919043,0.04,0.0,2,0.0,0,181.774650000001,UNSAT,,0.198,
2537,602,2,0.0,1,0.0,11403330,0.0,0.0,0,0.0,0,181.774650000001,TIMEOUT,,0.0,
2538,620,2,0.01,0,1.0632028210639954,11403330,0.01,0.0,2,0.0,0,181.784650000001,UNSAT,,0.078,
2539,641,1,0.01,0,1.0261141288757325,31924,0.01,0.0,2,0.0,0,181.79465000000098,UNSAT,,0.1,
2540,620,4,0.02,0,1.022161566066742,6212417,0.02,0.0,2,0.0,0,181.814650000001,UNSAT,,0.099,
2541,644,2,0.02,0,1.013076328086853,16320154,0.02,0.0,2,0.0,0,181.834650000001,UNSAT,,0.134,
2542,645,4,0.02,0,1.0249045718193055,16235241,0.02,0.0,2,0.0,0,181.85465000000102,UNSAT,,0.111,
2543,643,1,0.01,0,1.024948738861084,1538368,0.01,0.0,2,0.0,0,181.864650000001,UNSAT,,0.133,
2544,646,2,0.02,0,1.013076328086853,15927530,0.02,0.0,2,0.0,0,181.88465000000102,UNSAT,,0.093,
2545,641,5,0.02,0,1.0203600156784058,6652810,0.02,0.0,2,0.0,0,181.90465000000103,UNSAT,,0.093,
2546,620,5,0.01,0,1.0046419728279115,266469,0.01,0.0,2,0.0,0,181.91465000000102,UNSAT,,0.098,
2547,647,5,0.02,0,1.0144532549858094,15796007,0.02,0.0,2,0.0,0,181.93465000000103,UNSAT,,0.117,
2548,643,3,0.05,0,1.074596368122101,12640775,0.05,0.0,2,0.0,0,181.98465000000104,UNSAT,,0.196,
2549,628,3,1.0799808729171754,1,1.0799808729171754,16167793,1.02,0.0,0,0.0,0,183.00465000000105,TIMEOUT,,1.549,
2550,620,5,0.01,0,1.0014224279403687,11320031,0.01,0.0,2,0.0,0,183.01465000000104,UNSAT,,0.093,
2551,628,2,0.0,0,1.1089893210411073,8836697,0.0,0.0,2,0.0,0,183.01465000000104,UNSAT,,0.123,
2552,643,2,0.0,0,1.0172241557121278,3609613,0.0,0.0,2,0.0,0,183.01465000000104,UNSAT,,0.089,
2553,648,1,0.01,0,1.0137070644378663,6983311,0.01,0.0,2,0.0,0,183.02465000000103,UNSAT,,0.117,
2554,628,4,0.0,1,0.0,14524496,0.0,0.0,0,0.0,0,183.02465000000103,TIMEOUT,,0.0,
2555,649,3,0.3,0,1.0645417798042298,2716339,0.3,0.0,2,0.0,0,183.32465000000104,UNSAT,,0.543,
2556,650,4,0.01,0,1.0249045718193055,1986300,0.01,0.0,2,0.0,0,183.33465000000103,UNSAT,,0.108,
2557,628,5,0.0,1,0.0,16114575,0.0,0.0,0,0.0,0,183.33465000000103,TIMEOUT,,0.0,
2558,643,4,0.02,0,1.0603280890464784,6212417,0.02,0.0,2,0.0,0,183.35465000000104,UNSAT,,0.099,
2559,650,5,0.01,0,1.0250572193145753,15521452,0.01,0.0,2,0.0,0,183.36465000000103,UNSAT,,0.065,
2560,643,3,0.05,0,1.0951123464584351,9957846,0.05,0.0,2,0.0,0,183.41465000000105,UNSAT,,0.138,
2561,651,1,0.0,0,1.0137070644378663,4444423,0.0,0.0,2,0.0,0,183.41465000000105,UNSAT,,0.054,
2562,652,1,0.0,0,1.0137070644378663,13497231,0.0,0.0,2,0.0,0,183.41465000000105,UNSAT,,0.181,
2563,653,1,0.01,0,1.0137070644378663,14705326,0.01,0.0,2,0.0,0,183.42465000000104,UNSAT,,0.108,
2564,654,2,0.01,0,1.013076328086853,10860380,0.01,0.0,2,0.0,0,183.43465000000103,UNSAT,,0.102,
2565,650,2,0.01,0,1.0238329399108888,16546082,0.01,0.0,2,0.0,0,183.44465000000102,UNSAT,,0.079,
2566,643,3,0.05,0,1.1074109304428101,9687597,0.05,0.0,2,0.0,0,183.49465000000103,UNSAT,,0.222,
2567,652,5,0.02,0,1.0268603194236756,13062794,0.02,0.0,2,0.0,0,183.51465000000104,UNSAT,,0.105,
2568,655,2,0.01,0,1.013076328086853,13787409,0.01,0.0,2,0.0,0,183.52465000000103,UNSAT,,0.159,
2569,650,4,0.01,0,1.0333652723312379,15076500,0.01,0.0,2,0.0,0,183.53465000000102,UNSAT,,0.162,
2570,643,1,0.01,0,1.0348553288459779,15597510,0.01,0.0,2,0.0,0,183.544650000001,UNSAT,,0.109,
2571,656,2,0.01,0,1.013076328086853,13941552,0.01,0.0,2,0.0,0,183.554650000001,UNSAT,,0.12,
