1: sp-clause-activity-inc='1.0', sp-clause-decay='1.4', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='100', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.3', sp-learned-size-factor='0.4', sp-max-res-lit-inc='1.0', sp-max-res-runs='4', sp-orig-clause-sort-heur='0', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='1.0', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1.0', sp-res-cutoff-cls='8', sp-res-cutoff-lits='400', sp-res-order-heur='0', sp-resolution='1', sp-restart-inc='1.5', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.0', sp-var-dec-heur='0', sp-variable-decay='1.4'
503: sp-clause-activity-inc='1.3502412165955242', sp-clause-decay='1.8728475767004056', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='816', sp-learned-clause-sort-heur='17', sp-learned-clauses-inc='1.2735610845301149', sp-learned-size-factor='0.1798524064657785', sp-max-res-lit-inc='3.236396090239997', sp-max-res-runs='16', sp-orig-clause-sort-heur='16', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0', sp-rand-phase-scaling='1.0149356691383145', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.8867971772431023', sp-res-cutoff-cls='2', sp-res-cutoff-lits='200', sp-res-order-heur='8', sp-resolution='1', sp-restart-inc='1.8297180483284565', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.1280619569964987', sp-var-dec-heur='17', sp-variable-decay='1.1723382216009648'
504: sp-clause-activity-inc='0.744158531645134', sp-clause-decay='1.1397114072568466', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='246', sp-learned-clause-sort-heur='4', sp-learned-clauses-inc='1.1878574883627682', sp-learned-size-factor='0.12641075943073357', sp-max-res-lit-inc='0.756681314688219', sp-max-res-runs='1', sp-orig-clause-sort-heur='14', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.33019658611691494', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.6280393361116545', sp-res-cutoff-cls='9', sp-res-cutoff-lits='334', sp-res-order-heur='14', sp-resolution='2', sp-restart-inc='1.3385997068627735', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.9831962342001757', sp-var-dec-heur='12', sp-variable-decay='1.180490797173267'
505: sp-clause-activity-inc='0.5110320010559755', sp-clause-decay='1.1243230255943095', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='3142', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.2805196449588243', sp-learned-size-factor='1.195212757694243', sp-max-res-lit-inc='0.3700605960174508', sp-max-res-runs='20', sp-orig-clause-sort-heur='4', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.9228394761366767', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='1.0308256526825708', sp-res-cutoff-cls='7', sp-res-cutoff-lits='184', sp-res-order-heur='15', sp-resolution='0', sp-restart-inc='1.4952966502895773', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5042121172218652', sp-var-dec-heur='16', sp-variable-decay='1.1658197568605666'
506: sp-clause-activity-inc='0.8608163268331726', sp-clause-decay='1.0803426741963618', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='1010', sp-learned-clause-sort-heur='8', sp-learned-clauses-inc='1.3871897207902646', sp-learned-size-factor='0.11967609290113909', sp-max-res-lit-inc='1.982628264552392', sp-max-res-runs='24', sp-orig-clause-sort-heur='2', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.3339041561736727', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.891221837463549', sp-res-cutoff-cls='8', sp-res-cutoff-lits='250', sp-res-order-heur='4', sp-resolution='0', sp-restart-inc='1.6052251485838211', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.8091001160545073', sp-var-dec-heur='17', sp-variable-decay='1.561408966451865'
507: sp-clause-activity-inc='0.6012010777372699', sp-clause-decay='1.2407896619998375', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='2811', sp-learned-clause-sort-heur='16', sp-learned-clauses-inc='1.2009393599000244', sp-learned-size-factor='0.4915567908731685', sp-max-res-lit-inc='3.546768826098024', sp-max-res-runs='1', sp-orig-clause-sort-heur='2', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.5170623567951288', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.6705131423553152', sp-res-cutoff-cls='2', sp-res-cutoff-lits='100', sp-res-order-heur='17', sp-resolution='2', sp-restart-inc='1.4954709383639677', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.8312813628910403', sp-var-dec-heur='5', sp-variable-decay='1.5122897534488082'
508: sp-clause-activity-inc='1.1616487937808713', sp-clause-decay='1.4560289552900392', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='414', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.4990525476374827', sp-learned-size-factor='0.15953839689134286', sp-max-res-lit-inc='1.6074371832215326', sp-max-res-runs='14', sp-orig-clause-sort-heur='13', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.7033793142242393', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.8759729137016692', sp-res-cutoff-cls='8', sp-res-cutoff-lits='181', sp-res-order-heur='4', sp-resolution='0', sp-restart-inc='1.668054869732002', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5619938033060979', sp-var-dec-heur='14', sp-variable-decay='1.817675182329638'
509: sp-clause-activity-inc='1.4457674543261727', sp-clause-decay='1.3222120740537322', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='35', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.2600850710744833', sp-learned-size-factor='0.128838845113618', sp-max-res-lit-inc='0.5138856187805022', sp-max-res-runs='20', sp-orig-clause-sort-heur='16', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='0.7026801179282365', sp-rand-var-dec-freq='0.01', sp-rand-var-dec-scaling='1.052861851652969', sp-res-cutoff-cls='7', sp-res-cutoff-lits='874', sp-res-order-heur='10', sp-resolution='0', sp-restart-inc='1.4484281685805798', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.1467757795485642', sp-var-dec-heur='11', sp-variable-decay='1.4751979917155627'
510: sp-clause-activity-inc='0.5157610452455228', sp-clause-decay='1.0464637244742079', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='172', sp-learned-clause-sort-heur='18', sp-learned-clauses-inc='1.399598074691646', sp-learned-size-factor='1.183875646480252', sp-max-res-lit-inc='0.3971296134743115', sp-max-res-runs='2', sp-orig-clause-sort-heur='16', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.3866809679755871', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.9330235106653859', sp-res-cutoff-cls='7', sp-res-cutoff-lits='1020', sp-res-order-heur='19', sp-resolution='1', sp-restart-inc='1.1058414791479136', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5351673832004099', sp-var-dec-heur='9', sp-variable-decay='1.5487966429745255'
511: sp-clause-activity-inc='0.5107495270512704', sp-clause-decay='1.1286894309935658', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='99', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.2897891302545084', sp-learned-size-factor='1.195212757694243', sp-max-res-lit-inc='0.3700605960174508', sp-max-res-runs='20', sp-orig-clause-sort-heur='4', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.9228394761366767', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='1.0308256526825708', sp-res-cutoff-cls='7', sp-res-cutoff-lits='184', sp-res-order-heur='15', sp-resolution='0', sp-restart-inc='1.5241818233323838', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5042121172218652', sp-var-dec-heur='16', sp-variable-decay='1.1229630407006879'
512: sp-clause-activity-inc='1.271367200296226', sp-clause-decay='1.514991624529118', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='105', sp-learned-clause-sort-heur='8', sp-learned-clauses-inc='1.4299885438618167', sp-learned-size-factor='0.23019583225910456', sp-max-res-lit-inc='3.81700472655963', sp-max-res-runs='2', sp-orig-clause-sort-heur='19', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.5239479872811484', sp-rand-var-dec-freq='0.01', sp-rand-var-dec-scaling='0.45343409830220394', sp-res-cutoff-cls='3', sp-res-cutoff-lits='574', sp-res-order-heur='6', sp-resolution='2', sp-restart-inc='1.863062989819031', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.0475125001843322', sp-var-dec-heur='4', sp-variable-decay='1.011846608298817'
513: sp-clause-activity-inc='0.5615005486600073', sp-clause-decay='1.7917658106975376', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='39', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.15914628356046', sp-learned-size-factor='0.7004692110805183', sp-max-res-lit-inc='0.3700605960174508', sp-max-res-runs='6', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.9228394761366767', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1.0308256526825708', sp-res-cutoff-cls='7', sp-res-cutoff-lits='184', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8938593170725466', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5792936623595002', sp-var-dec-heur='16', sp-variable-decay='1.0158931375397673'
514: sp-clause-activity-inc='0.9568730015542674', sp-clause-decay='1.122890882783104', sp-clause-del-heur='1', sp-clause-inversion='0', sp-first-restart='747', sp-learned-clause-sort-heur='11', sp-learned-clauses-inc='1.1926432375100369', sp-learned-size-factor='0.6073888387780092', sp-max-res-lit-inc='0.39752249864141387', sp-max-res-runs='11', sp-orig-clause-sort-heur='15', sp-phase-dec-heur='5', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.5488491503684831', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.9765534874206214', sp-res-cutoff-cls='2', sp-res-cutoff-lits='230', sp-res-order-heur='7', sp-resolution='2', sp-restart-inc='1.1173360419403364', sp-update-dec-queue='0', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.016753225111663', sp-var-dec-heur='15', sp-variable-decay='1.0314966407111832'
515: sp-clause-activity-inc='0.6075742298641652', sp-clause-decay='1.4885990161991036', sp-clause-del-heur='2', sp-clause-inversion='1', sp-first-restart='98', sp-learned-clause-sort-heur='4', sp-learned-clauses-inc='1.184669774321141', sp-learned-size-factor='0.5322046267270407', sp-max-res-lit-inc='1.4376812923417508', sp-max-res-runs='2', sp-orig-clause-sort-heur='17', sp-phase-dec-heur='2', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.7313938508208777', sp-rand-var-dec-freq='0.01', sp-rand-var-dec-scaling='0.6445710845186154', sp-res-cutoff-cls='8', sp-res-cutoff-lits='1283', sp-res-order-heur='11', sp-resolution='1', sp-restart-inc='1.4563944350002536', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.8863271666926652', sp-var-dec-heur='0', sp-variable-decay='1.961667965738542'
516: sp-clause-activity-inc='1.1487603659574406', sp-clause-decay='1.806004053714977', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='140', sp-learned-clause-sort-heur='13', sp-learned-clauses-inc='1.3139245821112482', sp-learned-size-factor='0.12041223091403444', sp-max-res-lit-inc='1.247112656545222', sp-max-res-runs='1', sp-orig-clause-sort-heur='15', sp-phase-dec-heur='4', sp-rand-phase-dec-freq='0.0001', sp-rand-phase-scaling='0.8252388274952922', sp-rand-var-dec-freq='0', sp-rand-var-dec-scaling='0.837152596671048', sp-res-cutoff-cls='3', sp-res-cutoff-lits='175', sp-res-order-heur='15', sp-resolution='2', sp-restart-inc='1.6712668406076951', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.8815366891044201', sp-var-dec-heur='5', sp-variable-decay='1.5033053808084706'
517: sp-clause-activity-inc='0.5092515024645149', sp-clause-decay='1.7917658106975376', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='39', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.1034069555810593', sp-learned-size-factor='0.5383741116284242', sp-max-res-lit-inc='0.3700605960174508', sp-max-res-runs='6', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.9228394761366767', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1.0308256526825708', sp-res-cutoff-cls='7', sp-res-cutoff-lits='184', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8938593170725466', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5187405489400853', sp-var-dec-heur='16', sp-variable-decay='1.0158931375397673'
518: sp-clause-activity-inc='1.0622154239993504', sp-clause-decay='1.5525130827307154', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='856', sp-learned-clause-sort-heur='10', sp-learned-clauses-inc='1.279613891427798', sp-learned-size-factor='0.1879209226328665', sp-max-res-lit-inc='0.3627100540869175', sp-max-res-runs='1', sp-orig-clause-sort-heur='10', sp-phase-dec-heur='0', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.303445053614697', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='0.43996261822140126', sp-res-cutoff-cls='3', sp-res-cutoff-lits='1387', sp-res-order-heur='13', sp-resolution='0', sp-restart-inc='1.6343288490267', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.9938368499512884', sp-var-dec-heur='5', sp-variable-decay='1.793767894546746'
519: sp-clause-activity-inc='1.0565646084422564', sp-clause-decay='1.219081134106501', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='69', sp-learned-clause-sort-heur='0', sp-learned-clauses-inc='1.4201518057368716', sp-learned-size-factor='0.1658245018485318', sp-max-res-lit-inc='1.7017993511643303', sp-max-res-runs='2', sp-orig-clause-sort-heur='18', sp-phase-dec-heur='0', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='0.3314989332367559', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='0.5471308935128778', sp-res-cutoff-cls='2', sp-res-cutoff-lits='406', sp-res-order-heur='4', sp-resolution='2', sp-restart-inc='1.3554760043213703', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5845737858163926', sp-var-dec-heur='15', sp-variable-decay='1.7993843295780934'
520: sp-clause-activity-inc='0.7101711825708094', sp-clause-decay='1.1809413604869445', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='2335', sp-learned-clause-sort-heur='4', sp-learned-clauses-inc='1.4644965197247952', sp-learned-size-factor='0.29668788084538433', sp-max-res-lit-inc='0.2505846024921926', sp-max-res-runs='3', sp-orig-clause-sort-heur='17', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.01', sp-rand-phase-scaling='0.3834544665071757', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='0.6360278830296633', sp-res-cutoff-cls='4', sp-res-cutoff-lits='155', sp-res-order-heur='0', sp-resolution='0', sp-restart-inc='1.4478885412188167', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='1.1038595839965022', sp-var-dec-heur='13', sp-variable-decay='1.033349524121868'
521: sp-clause-activity-inc='0.549414773006478', sp-clause-decay='1.7917658106975376', sp-clause-del-heur='2', sp-clause-inversion='0', sp-first-restart='39', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.1543278929561487', sp-learned-size-factor='0.7013356998279787', sp-max-res-lit-inc='0.3700605960174508', sp-max-res-runs='6', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0.05', sp-rand-phase-scaling='0.9228394761366767', sp-rand-var-dec-freq='0.001', sp-rand-var-dec-scaling='1.0308256526825708', sp-res-cutoff-cls='7', sp-res-cutoff-lits='184', sp-res-order-heur='3', sp-resolution='0', sp-restart-inc='1.8938593170725466', sp-update-dec-queue='1', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.5792936623595002', sp-var-dec-heur='16', sp-variable-decay='1.0158931375397673'
522: sp-clause-activity-inc='1.1931972163615159', sp-clause-decay='1.1626252970537387', sp-clause-del-heur='0', sp-clause-inversion='1', sp-first-restart='304', sp-learned-clause-sort-heur='5', sp-learned-clauses-inc='1.1735724024965963', sp-learned-size-factor='0.1278776611374837', sp-max-res-lit-inc='1.8389489553704055', sp-max-res-runs='15', sp-orig-clause-sort-heur='3', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0', sp-rand-phase-scaling='0.6468575971817977', sp-rand-var-dec-freq='0.0001', sp-rand-var-dec-scaling='0.8998872890992584', sp-res-cutoff-cls='2', sp-res-cutoff-lits='166', sp-res-order-heur='12', sp-resolution='0', sp-restart-inc='1.341737781574', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.0418401297896627', sp-var-dec-heur='11', sp-variable-decay='1.4608705940875295'
523: sp-clause-activity-inc='1.3934432482270411', sp-clause-decay='1.0418078620676414', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='48', sp-learned-clause-sort-heur='3', sp-learned-clauses-inc='1.138458507997955', sp-learned-size-factor='0.11655650100589696', sp-max-res-lit-inc='0.423396158463497', sp-max-res-runs='24', sp-orig-clause-sort-heur='5', sp-phase-dec-heur='1', sp-rand-phase-dec-freq='0', sp-rand-phase-scaling='0.838212202219546', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.48633752055863344', sp-res-cutoff-cls='2', sp-res-cutoff-lits='442', sp-res-order-heur='18', sp-resolution='0', sp-restart-inc='1.2913729332745811', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='0.8582014544877723', sp-var-dec-heur='16', sp-variable-decay='1.3231352039913187'
524: sp-clause-activity-inc='1.4234907368291114', sp-clause-decay='1.1973399801394546', sp-clause-del-heur='0', sp-clause-inversion='0', sp-first-restart='153', sp-learned-clause-sort-heur='11', sp-learned-clauses-inc='1.4082220833596995', sp-learned-size-factor='1.4293718203021055', sp-max-res-lit-inc='0.735389157394768', sp-max-res-runs='4', sp-orig-clause-sort-heur='9', sp-phase-dec-heur='3', sp-rand-phase-dec-freq='0.001', sp-rand-phase-scaling='0.5417470779973077', sp-rand-var-dec-freq='0.005', sp-rand-var-dec-scaling='0.6893526291465886', sp-res-cutoff-cls='11', sp-res-cutoff-lits='126', sp-res-order-heur='10', sp-resolution='2', sp-restart-inc='1.8361373185176144', sp-update-dec-queue='1', sp-use-pure-literal-rule='1', sp-var-activity-inc='0.5985935759737329', sp-var-dec-heur='1', sp-variable-decay='1.8953808981694478'
525: sp-clause-activity-inc='1.1744473309940475', sp-clause-decay='1.0174093254216703', sp-clause-del-heur='1', sp-clause-inversion='1', sp-first-restart='85', sp-learned-clause-sort-heur='2', sp-learned-clauses-inc='1.3880928855382624', sp-learned-size-factor='0.2038871779498335', sp-max-res-lit-inc='0.7943630169714458', sp-max-res-runs='1', sp-orig-clause-sort-heur='12', sp-phase-dec-heur='6', sp-rand-phase-dec-freq='0.005', sp-rand-phase-scaling='0.546895555559749', sp-rand-var-dec-freq='0.05', sp-rand-var-dec-scaling='0.405153160250479', sp-res-cutoff-cls='3', sp-res-cutoff-lits='101', sp-res-order-heur='6', sp-resolution='0', sp-restart-inc='1.8937307997526585', sp-update-dec-queue='0', sp-use-pure-literal-rule='0', sp-var-activity-inc='1.0235957156902202', sp-var-dec-heur='3', sp-variable-decay='1.1944802168417827'
